date,series_id,series_name,value,source_file,sheet
2020-01-16 00:00:00.000000000,gbp_ils,GBP/ILS,80.6586726756,New Israeli shekel exchange rates.xlsx,EXR
2020-01-17 00:00:00.000000000,gbp_ils,GBP/ILS,80.5791115361,New Israeli shekel exchange rates.xlsx,EXR
2020-01-20 00:00:00.000000000,gbp_ils,GBP/ILS,80.4286040912,New Israeli shekel exchange rates.xlsx,EXR
2020-01-21 00:00:00.000000000,gbp_ils,GBP/ILS,80.3666401486,New Israeli shekel exchange rates.xlsx,EXR
2020-01-22 00:00:00.000000000,gbp_ils,GBP/ILS,80.2558409541,New Israeli shekel exchange rates.xlsx,EXR
2020-01-23 00:00:00.000000000,gbp_ils,GBP/ILS,80.3758299158,New Israeli shekel exchange rates.xlsx,EXR
2020-01-24 00:00:00.000000000,gbp_ils,GBP/ILS,80.232832905,New Israeli shekel exchange rates.xlsx,EXR
2020-01-27 00:00:00.000000000,gbp_ils,GBP/ILS,80.1214667835,New Israeli shekel exchange rates.xlsx,EXR
2020-01-28 00:00:00.000000000,gbp_ils,GBP/ILS,80.0093365508,New Israeli shekel exchange rates.xlsx,EXR
2020-01-29 00:00:00.000000000,gbp_ils,GBP/ILS,80.0553264896,New Israeli shekel exchange rates.xlsx,EXR
2020-01-30 00:00:00.000000000,gbp_ils,GBP/ILS,79.8545208284,New Israeli shekel exchange rates.xlsx,EXR
2020-01-31 00:00:00.000000000,gbp_ils,GBP/ILS,79.8359756298,New Israeli shekel exchange rates.xlsx,EXR
2020-02-03 00:00:00.000000000,gbp_ils,GBP/ILS,79.6652349276,New Israeli shekel exchange rates.xlsx,EXR
2020-02-04 00:00:00.000000000,gbp_ils,GBP/ILS,79.7363114955,New Israeli shekel exchange rates.xlsx,EXR
2020-02-05 00:00:00.000000000,gbp_ils,GBP/ILS,79.8345305948,New Israeli shekel exchange rates.xlsx,EXR
2020-02-06 00:00:00.000000000,gbp_ils,GBP/ILS,79.4577441505,New Israeli shekel exchange rates.xlsx,EXR
2020-02-07 00:00:00.000000000,gbp_ils,GBP/ILS,79.011484098,New Israeli shekel exchange rates.xlsx,EXR
2020-02-10 00:00:00.000000000,gbp_ils,GBP/ILS,78.849382591,New Israeli shekel exchange rates.xlsx,EXR
2020-02-11 00:00:00.000000000,gbp_ils,GBP/ILS,78.7281980276,New Israeli shekel exchange rates.xlsx,EXR
2020-02-12 00:00:00.000000000,gbp_ils,GBP/ILS,78.8793688938,New Israeli shekel exchange rates.xlsx,EXR
2020-02-13 00:00:00.000000000,gbp_ils,GBP/ILS,78.9113301769,New Israeli shekel exchange rates.xlsx,EXR
2020-02-14 00:00:00.000000000,gbp_ils,GBP/ILS,78.9676130877,New Israeli shekel exchange rates.xlsx,EXR
2020-02-17 00:00:00.000000000,gbp_ils,GBP/ILS,78.8256647519,New Israeli shekel exchange rates.xlsx,EXR
2020-02-18 00:00:00.000000000,gbp_ils,GBP/ILS,78.4458452436,New Israeli shekel exchange rates.xlsx,EXR
2020-02-19 00:00:00.000000000,gbp_ils,GBP/ILS,78.530860364,New Israeli shekel exchange rates.xlsx,EXR
2020-02-20 00:00:00.000000000,gbp_ils,GBP/ILS,78.523883606,New Israeli shekel exchange rates.xlsx,EXR
2020-02-21 00:00:00.000000000,gbp_ils,GBP/ILS,78.3310512078,New Israeli shekel exchange rates.xlsx,EXR
2020-02-24 00:00:00.000000000,gbp_ils,GBP/ILS,78.5467806546,New Israeli shekel exchange rates.xlsx,EXR
2020-02-25 00:00:00.000000000,gbp_ils,GBP/ILS,78.4610401265,New Israeli shekel exchange rates.xlsx,EXR
2020-02-26 00:00:00.000000000,gbp_ils,GBP/ILS,78.8108080771,New Israeli shekel exchange rates.xlsx,EXR
2020-02-27 00:00:00.000000000,gbp_ils,GBP/ILS,78.7616615163,New Israeli shekel exchange rates.xlsx,EXR
2020-02-28 00:00:00.000000000,gbp_ils,GBP/ILS,79.5773404312,New Israeli shekel exchange rates.xlsx,EXR
2020-03-03 00:00:00.000000000,gbp_ils,GBP/ILS,79.6846925588,New Israeli shekel exchange rates.xlsx,EXR
2020-03-04 00:00:00.000000000,gbp_ils,GBP/ILS,79.9236292847,New Israeli shekel exchange rates.xlsx,EXR
2020-03-05 00:00:00.000000000,gbp_ils,GBP/ILS,80.144613362,New Israeli shekel exchange rates.xlsx,EXR
2020-03-06 00:00:00.000000000,gbp_ils,GBP/ILS,80.7962617244,New Israeli shekel exchange rates.xlsx,EXR
2020-03-09 00:00:00.000000000,gbp_ils,GBP/ILS,81.2781786586,New Israeli shekel exchange rates.xlsx,EXR
2020-03-12 00:00:00.000000000,gbp_ils,GBP/ILS,83.3582563932,New Israeli shekel exchange rates.xlsx,EXR
2020-03-13 00:00:00.000000000,gbp_ils,GBP/ILS,83.6381963242,New Israeli shekel exchange rates.xlsx,EXR
2020-03-16 00:00:00.000000000,gbp_ils,GBP/ILS,84.9294269486,New Israeli shekel exchange rates.xlsx,EXR
2020-03-17 00:00:00.000000000,gbp_ils,GBP/ILS,87.2457397118,New Israeli shekel exchange rates.xlsx,EXR
2020-03-18 00:00:00.000000000,gbp_ils,GBP/ILS,86.0051488205,New Israeli shekel exchange rates.xlsx,EXR
2020-03-19 00:00:00.000000000,gbp_ils,GBP/ILS,82.0001224157,New Israeli shekel exchange rates.xlsx,EXR
2020-03-20 00:00:00.000000000,gbp_ils,GBP/ILS,80.3577011893,New Israeli shekel exchange rates.xlsx,EXR
2020-03-23 00:00:00.000000000,gbp_ils,GBP/ILS,81.9144376372,New Israeli shekel exchange rates.xlsx,EXR
2020-03-24 00:00:00.000000000,gbp_ils,GBP/ILS,81.7261823229,New Israeli shekel exchange rates.xlsx,EXR
2020-03-25 00:00:00.000000000,gbp_ils,GBP/ILS,81.3522383038,New Israeli shekel exchange rates.xlsx,EXR
2020-03-26 00:00:00.000000000,gbp_ils,GBP/ILS,81.4372806245,New Israeli shekel exchange rates.xlsx,EXR
2020-03-27 00:00:00.000000000,gbp_ils,GBP/ILS,81.1593869736,New Israeli shekel exchange rates.xlsx,EXR
2020-03-30 00:00:00.000000000,gbp_ils,GBP/ILS,80.8556249068,New Israeli shekel exchange rates.xlsx,EXR
2020-03-31 00:00:00.000000000,gbp_ils,GBP/ILS,80.0994686661,New Israeli shekel exchange rates.xlsx,EXR
2020-04-01 00:00:00.000000000,gbp_ils,GBP/ILS,79.8489356845,New Israeli shekel exchange rates.xlsx,EXR
2020-04-02 00:00:00.000000000,gbp_ils,GBP/ILS,81.4767697427,New Israeli shekel exchange rates.xlsx,EXR
2020-04-03 00:00:00.000000000,gbp_ils,GBP/ILS,81.3118735787,New Israeli shekel exchange rates.xlsx,EXR
2020-04-06 00:00:00.000000000,gbp_ils,GBP/ILS,81.0364675181,New Israeli shekel exchange rates.xlsx,EXR
2020-04-07 00:00:00.000000000,gbp_ils,GBP/ILS,80.9005017174,New Israeli shekel exchange rates.xlsx,EXR
2020-04-14 00:00:00.000000000,gbp_ils,GBP/ILS,80.5936309881,New Israeli shekel exchange rates.xlsx,EXR
2020-04-16 00:00:00.000000000,gbp_ils,GBP/ILS,80.5925844547,New Israeli shekel exchange rates.xlsx,EXR
2020-04-17 00:00:00.000000000,gbp_ils,GBP/ILS,80.4323271136,New Israeli shekel exchange rates.xlsx,EXR
2020-04-20 00:00:00.000000000,gbp_ils,GBP/ILS,80.2587099786,New Israeli shekel exchange rates.xlsx,EXR
2020-04-21 00:00:00.000000000,gbp_ils,GBP/ILS,79.3167910663,New Israeli shekel exchange rates.xlsx,EXR
2020-04-22 00:00:00.000000000,gbp_ils,GBP/ILS,79.1935916663,New Israeli shekel exchange rates.xlsx,EXR
2020-04-23 00:00:00.000000000,gbp_ils,GBP/ILS,79.3868813194,New Israeli shekel exchange rates.xlsx,EXR
2020-04-24 00:00:00.000000000,gbp_ils,GBP/ILS,78.5250207846,New Israeli shekel exchange rates.xlsx,EXR
2020-04-27 00:00:00.000000000,gbp_ils,GBP/ILS,78.6147248599,New Israeli shekel exchange rates.xlsx,EXR
2020-04-28 00:00:00.000000000,gbp_ils,GBP/ILS,78.1997272896,New Israeli shekel exchange rates.xlsx,EXR
2020-04-30 00:00:00.000000000,gbp_ils,GBP/ILS,78.6765394495,New Israeli shekel exchange rates.xlsx,EXR
2020-05-01 00:00:00.000000000,gbp_ils,GBP/ILS,78.452007364,New Israeli shekel exchange rates.xlsx,EXR
2020-05-04 00:00:00.000000000,gbp_ils,GBP/ILS,79.100679735,New Israeli shekel exchange rates.xlsx,EXR
2020-05-05 00:00:00.000000000,gbp_ils,GBP/ILS,78.8852741078,New Israeli shekel exchange rates.xlsx,EXR
2020-05-06 00:00:00.000000000,gbp_ils,GBP/ILS,78.3705923916,New Israeli shekel exchange rates.xlsx,EXR
2020-05-07 00:00:00.000000000,gbp_ils,GBP/ILS,78.3973761296,New Israeli shekel exchange rates.xlsx,EXR
2020-05-11 00:00:00.000000000,gbp_ils,GBP/ILS,78.5630429454,New Israeli shekel exchange rates.xlsx,EXR
2020-05-12 00:00:00.000000000,gbp_ils,GBP/ILS,78.4988319386,New Israeli shekel exchange rates.xlsx,EXR
2020-05-13 00:00:00.000000000,gbp_ils,GBP/ILS,78.5834598791,New Israeli shekel exchange rates.xlsx,EXR
2020-05-14 00:00:00.000000000,gbp_ils,GBP/ILS,79.0389708921,New Israeli shekel exchange rates.xlsx,EXR
2020-05-15 00:00:00.000000000,gbp_ils,GBP/ILS,78.9315119992,New Israeli shekel exchange rates.xlsx,EXR
2020-05-18 00:00:00.000000000,gbp_ils,GBP/ILS,79.0706030605,New Israeli shekel exchange rates.xlsx,EXR
2020-05-19 00:00:00.000000000,gbp_ils,GBP/ILS,79.1438670779,New Israeli shekel exchange rates.xlsx,EXR
2020-05-20 00:00:00.000000000,gbp_ils,GBP/ILS,78.7166680357,New Israeli shekel exchange rates.xlsx,EXR
2020-05-21 00:00:00.000000000,gbp_ils,GBP/ILS,79.0474505052,New Israeli shekel exchange rates.xlsx,EXR
2020-05-22 00:00:00.000000000,gbp_ils,GBP/ILS,79.0500570197,New Israeli shekel exchange rates.xlsx,EXR
2020-05-26 00:00:00.000000000,gbp_ils,GBP/ILS,79.0698059027,New Israeli shekel exchange rates.xlsx,EXR
2020-05-27 00:00:00.000000000,gbp_ils,GBP/ILS,78.8564194732,New Israeli shekel exchange rates.xlsx,EXR
2020-05-28 00:00:00.000000000,gbp_ils,GBP/ILS,78.8387044022,New Israeli shekel exchange rates.xlsx,EXR
2020-06-01 00:00:00.000000000,gbp_ils,GBP/ILS,79.3575480008,New Israeli shekel exchange rates.xlsx,EXR
2020-06-02 00:00:00.000000000,gbp_ils,GBP/ILS,79.1214101679,New Israeli shekel exchange rates.xlsx,EXR
2020-06-03 00:00:00.000000000,gbp_ils,GBP/ILS,78.8215906699,New Israeli shekel exchange rates.xlsx,EXR
2020-06-04 00:00:00.000000000,gbp_ils,GBP/ILS,79.0690009992,New Israeli shekel exchange rates.xlsx,EXR
2020-06-05 00:00:00.000000000,gbp_ils,GBP/ILS,78.9372863926,New Israeli shekel exchange rates.xlsx,EXR
2020-06-08 00:00:00.000000000,gbp_ils,GBP/ILS,79.0078827711,New Israeli shekel exchange rates.xlsx,EXR
2020-06-09 00:00:00.000000000,gbp_ils,GBP/ILS,78.8779030847,New Israeli shekel exchange rates.xlsx,EXR
2020-06-10 00:00:00.000000000,gbp_ils,GBP/ILS,78.9783744156,New Israeli shekel exchange rates.xlsx,EXR
2020-06-11 00:00:00.000000000,gbp_ils,GBP/ILS,78.9279431901,New Israeli shekel exchange rates.xlsx,EXR
2020-06-12 00:00:00.000000000,gbp_ils,GBP/ILS,79.1102421315,New Israeli shekel exchange rates.xlsx,EXR
2020-06-15 00:00:00.000000000,gbp_ils,GBP/ILS,79.4883717059,New Israeli shekel exchange rates.xlsx,EXR
2020-06-16 00:00:00.000000000,gbp_ils,GBP/ILS,79.1738287539,New Israeli shekel exchange rates.xlsx,EXR
2020-06-17 00:00:00.000000000,gbp_ils,GBP/ILS,78.6076860929,New Israeli shekel exchange rates.xlsx,EXR
2020-06-18 00:00:00.000000000,gbp_ils,GBP/ILS,78.5469614359,New Israeli shekel exchange rates.xlsx,EXR
2020-06-19 00:00:00.000000000,gbp_ils,GBP/ILS,78.2570541396,New Israeli shekel exchange rates.xlsx,EXR
2020-06-22 00:00:00.000000000,gbp_ils,GBP/ILS,78.276763397,New Israeli shekel exchange rates.xlsx,EXR
2020-06-23 00:00:00.000000000,gbp_ils,GBP/ILS,78.2516075877,New Israeli shekel exchange rates.xlsx,EXR
2020-06-24 00:00:00.000000000,gbp_ils,GBP/ILS,78.1281119328,New Israeli shekel exchange rates.xlsx,EXR
2020-06-25 00:00:00.000000000,gbp_ils,GBP/ILS,78.2202921741,New Israeli shekel exchange rates.xlsx,EXR
2020-06-26 00:00:00.000000000,gbp_ils,GBP/ILS,78.1239022784,New Israeli shekel exchange rates.xlsx,EXR
2020-06-29 00:00:00.000000000,gbp_ils,GBP/ILS,78.1079455569,New Israeli shekel exchange rates.xlsx,EXR
2020-06-30 00:00:00.000000000,gbp_ils,GBP/ILS,78.5965677966,New Israeli shekel exchange rates.xlsx,EXR
2020-07-01 00:00:00.000000000,gbp_ils,GBP/ILS,78.3995607004,New Israeli shekel exchange rates.xlsx,EXR
2020-07-02 00:00:00.000000000,gbp_ils,GBP/ILS,78.5509172441,New Israeli shekel exchange rates.xlsx,EXR
2020-07-03 00:00:00.000000000,gbp_ils,GBP/ILS,78.115708929,New Israeli shekel exchange rates.xlsx,EXR
2020-07-06 00:00:00.000000000,gbp_ils,GBP/ILS,78.5629896775,New Israeli shekel exchange rates.xlsx,EXR
2020-07-07 00:00:00.000000000,gbp_ils,GBP/ILS,78.6362293356,New Israeli shekel exchange rates.xlsx,EXR
2020-07-08 00:00:00.000000000,gbp_ils,GBP/ILS,78.7483991982,New Israeli shekel exchange rates.xlsx,EXR
2020-07-09 00:00:00.000000000,gbp_ils,GBP/ILS,78.7000888794,New Israeli shekel exchange rates.xlsx,EXR
2020-07-10 00:00:00.000000000,gbp_ils,GBP/ILS,78.8502677794,New Israeli shekel exchange rates.xlsx,EXR
2020-07-13 00:00:00.000000000,gbp_ils,GBP/ILS,78.6078056582,New Israeli shekel exchange rates.xlsx,EXR
2020-07-14 00:00:00.000000000,gbp_ils,GBP/ILS,78.5274918529,New Israeli shekel exchange rates.xlsx,EXR
2020-07-15 00:00:00.000000000,gbp_ils,GBP/ILS,78.5802627878,New Israeli shekel exchange rates.xlsx,EXR
2020-07-16 00:00:00.000000000,gbp_ils,GBP/ILS,78.3356339479,New Israeli shekel exchange rates.xlsx,EXR
2020-07-17 00:00:00.000000000,gbp_ils,GBP/ILS,78.7987455617,New Israeli shekel exchange rates.xlsx,EXR
2020-07-20 00:00:00.000000000,gbp_ils,GBP/ILS,78.5980772065,New Israeli shekel exchange rates.xlsx,EXR
2020-07-21 00:00:00.000000000,gbp_ils,GBP/ILS,78.4669272034,New Israeli shekel exchange rates.xlsx,EXR
2020-07-22 00:00:00.000000000,gbp_ils,GBP/ILS,78.6965327747,New Israeli shekel exchange rates.xlsx,EXR
2020-07-23 00:00:00.000000000,gbp_ils,GBP/ILS,78.7378308803,New Israeli shekel exchange rates.xlsx,EXR
2020-07-24 00:00:00.000000000,gbp_ils,GBP/ILS,78.7297253327,New Israeli shekel exchange rates.xlsx,EXR
2020-07-27 00:00:00.000000000,gbp_ils,GBP/ILS,78.8773228489,New Israeli shekel exchange rates.xlsx,EXR
2020-07-28 00:00:00.000000000,gbp_ils,GBP/ILS,78.9189317538,New Israeli shekel exchange rates.xlsx,EXR
2020-07-29 00:00:00.000000000,gbp_ils,GBP/ILS,78.8245109356,New Israeli shekel exchange rates.xlsx,EXR
2020-07-31 00:00:00.000000000,gbp_ils,GBP/ILS,79.1197631176,New Israeli shekel exchange rates.xlsx,EXR
2020-08-03 00:00:00.000000000,gbp_ils,GBP/ILS,78.9710508368,New Israeli shekel exchange rates.xlsx,EXR
2020-08-04 00:00:00.000000000,gbp_ils,GBP/ILS,79.146341871,New Israeli shekel exchange rates.xlsx,EXR
2020-08-05 00:00:00.000000000,gbp_ils,GBP/ILS,79.1455905648,New Israeli shekel exchange rates.xlsx,EXR
2020-08-06 00:00:00.000000000,gbp_ils,GBP/ILS,78.9561183664,New Israeli shekel exchange rates.xlsx,EXR
2020-08-07 00:00:00.000000000,gbp_ils,GBP/ILS,78.802675607,New Israeli shekel exchange rates.xlsx,EXR
2020-08-10 00:00:00.000000000,gbp_ils,GBP/ILS,78.7059197306,New Israeli shekel exchange rates.xlsx,EXR
2020-08-11 00:00:00.000000000,gbp_ils,GBP/ILS,78.6819122897,New Israeli shekel exchange rates.xlsx,EXR
2020-08-12 00:00:00.000000000,gbp_ils,GBP/ILS,78.661395466,New Israeli shekel exchange rates.xlsx,EXR
2020-08-13 00:00:00.000000000,gbp_ils,GBP/ILS,78.8056347481,New Israeli shekel exchange rates.xlsx,EXR
2020-08-14 00:00:00.000000000,gbp_ils,GBP/ILS,78.6740053886,New Israeli shekel exchange rates.xlsx,EXR
2020-08-17 00:00:00.000000000,gbp_ils,GBP/ILS,78.8514939186,New Israeli shekel exchange rates.xlsx,EXR
2020-08-18 00:00:00.000000000,gbp_ils,GBP/ILS,78.8485087736,New Israeli shekel exchange rates.xlsx,EXR
2020-08-19 00:00:00.000000000,gbp_ils,GBP/ILS,78.957590959,New Israeli shekel exchange rates.xlsx,EXR
2020-08-20 00:00:00.000000000,gbp_ils,GBP/ILS,78.7206861803,New Israeli shekel exchange rates.xlsx,EXR
2020-08-21 00:00:00.000000000,gbp_ils,GBP/ILS,78.8813446974,New Israeli shekel exchange rates.xlsx,EXR
2020-08-24 00:00:00.000000000,gbp_ils,GBP/ILS,78.743374519,New Israeli shekel exchange rates.xlsx,EXR
2020-08-25 00:00:00.000000000,gbp_ils,GBP/ILS,78.5995398209,New Israeli shekel exchange rates.xlsx,EXR
2020-08-26 00:00:00.000000000,gbp_ils,GBP/ILS,78.6698135589,New Israeli shekel exchange rates.xlsx,EXR
2020-08-27 00:00:00.000000000,gbp_ils,GBP/ILS,77.9376328772,New Israeli shekel exchange rates.xlsx,EXR
2020-08-28 00:00:00.000000000,gbp_ils,GBP/ILS,78.2043326583,New Israeli shekel exchange rates.xlsx,EXR
2020-08-31 00:00:00.000000000,gbp_ils,GBP/ILS,78.27927864,New Israeli shekel exchange rates.xlsx,EXR
2020-09-01 00:00:00.000000000,gbp_ils,GBP/ILS,78.2465382306,New Israeli shekel exchange rates.xlsx,EXR
2020-09-02 00:00:00.000000000,gbp_ils,GBP/ILS,78.2086642315,New Israeli shekel exchange rates.xlsx,EXR
2020-09-03 00:00:00.000000000,gbp_ils,GBP/ILS,78.0912388749,New Israeli shekel exchange rates.xlsx,EXR
2020-09-04 00:00:00.000000000,gbp_ils,GBP/ILS,78.2414707653,New Israeli shekel exchange rates.xlsx,EXR
2020-09-07 00:00:00.000000000,gbp_ils,GBP/ILS,78.2831514131,New Israeli shekel exchange rates.xlsx,EXR
2020-09-08 00:00:00.000000000,gbp_ils,GBP/ILS,78.4166916364,New Israeli shekel exchange rates.xlsx,EXR
2020-09-09 00:00:00.000000000,gbp_ils,GBP/ILS,78.6764697292,New Israeli shekel exchange rates.xlsx,EXR
2020-09-10 00:00:00.000000000,gbp_ils,GBP/ILS,79.0960011795,New Israeli shekel exchange rates.xlsx,EXR
2020-09-11 00:00:00.000000000,gbp_ils,GBP/ILS,79.5998462022,New Israeli shekel exchange rates.xlsx,EXR
2020-09-14 00:00:00.000000000,gbp_ils,GBP/ILS,79.6512819728,New Israeli shekel exchange rates.xlsx,EXR
2020-09-15 00:00:00.000000000,gbp_ils,GBP/ILS,79.5134722688,New Israeli shekel exchange rates.xlsx,EXR
2020-09-16 00:00:00.000000000,gbp_ils,GBP/ILS,79.3107956694,New Israeli shekel exchange rates.xlsx,EXR
2020-09-17 00:00:00.000000000,gbp_ils,GBP/ILS,79.3271017984,New Israeli shekel exchange rates.xlsx,EXR
2020-09-21 00:00:00.000000000,gbp_ils,GBP/ILS,79.6270837793,New Israeli shekel exchange rates.xlsx,EXR
2020-09-22 00:00:00.000000000,gbp_ils,GBP/ILS,79.5558254149,New Israeli shekel exchange rates.xlsx,EXR
2020-09-23 00:00:00.000000000,gbp_ils,GBP/ILS,79.4152051288,New Israeli shekel exchange rates.xlsx,EXR
2020-09-24 00:00:00.000000000,gbp_ils,GBP/ILS,79.8479565574,New Israeli shekel exchange rates.xlsx,EXR
2020-09-25 00:00:00.000000000,gbp_ils,GBP/ILS,79.8380320068,New Israeli shekel exchange rates.xlsx,EXR
2020-09-29 00:00:00.000000000,gbp_ils,GBP/ILS,79.5230243891,New Israeli shekel exchange rates.xlsx,EXR
2020-09-30 00:00:00.000000000,gbp_ils,GBP/ILS,79.0775231729,New Israeli shekel exchange rates.xlsx,EXR
2020-10-01 00:00:00.000000000,gbp_ils,GBP/ILS,79.0104995634,New Israeli shekel exchange rates.xlsx,EXR
2020-10-02 00:00:00.000000000,gbp_ils,GBP/ILS,79.0543307653,New Israeli shekel exchange rates.xlsx,EXR
2020-10-05 00:00:00.000000000,gbp_ils,GBP/ILS,78.94534332960001,New Israeli shekel exchange rates.xlsx,EXR
2020-10-06 00:00:00.000000000,gbp_ils,GBP/ILS,78.7372848025,New Israeli shekel exchange rates.xlsx,EXR
2020-10-07 00:00:00.000000000,gbp_ils,GBP/ILS,78.5756735954,New Israeli shekel exchange rates.xlsx,EXR
2020-10-08 00:00:00.000000000,gbp_ils,GBP/ILS,78.2771414813,New Israeli shekel exchange rates.xlsx,EXR
2020-10-09 00:00:00.000000000,gbp_ils,GBP/ILS,78.20676006,New Israeli shekel exchange rates.xlsx,EXR
2020-10-12 00:00:00.000000000,gbp_ils,GBP/ILS,78.2666524915,New Israeli shekel exchange rates.xlsx,EXR
2020-10-13 00:00:00.000000000,gbp_ils,GBP/ILS,78.3638693025,New Israeli shekel exchange rates.xlsx,EXR
2020-10-14 00:00:00.000000000,gbp_ils,GBP/ILS,78.1267309277,New Israeli shekel exchange rates.xlsx,EXR
2020-10-15 00:00:00.000000000,gbp_ils,GBP/ILS,78.3060002133,New Israeli shekel exchange rates.xlsx,EXR
2020-10-16 00:00:00.000000000,gbp_ils,GBP/ILS,78.0854098356,New Israeli shekel exchange rates.xlsx,EXR
2020-10-19 00:00:00.000000000,gbp_ils,GBP/ILS,78.2123919017,New Israeli shekel exchange rates.xlsx,EXR
2020-10-20 00:00:00.000000000,gbp_ils,GBP/ILS,78.2281014958,New Israeli shekel exchange rates.xlsx,EXR
2020-10-21 00:00:00.000000000,gbp_ils,GBP/ILS,78.6011137359,New Israeli shekel exchange rates.xlsx,EXR
2020-10-22 00:00:00.000000000,gbp_ils,GBP/ILS,78.4592895672,New Israeli shekel exchange rates.xlsx,EXR
2020-10-23 00:00:00.000000000,gbp_ils,GBP/ILS,78.3933911995,New Israeli shekel exchange rates.xlsx,EXR
2020-10-26 00:00:00.000000000,gbp_ils,GBP/ILS,78.2698646882,New Israeli shekel exchange rates.xlsx,EXR
2020-10-27 00:00:00.000000000,gbp_ils,GBP/ILS,78.2619987596,New Israeli shekel exchange rates.xlsx,EXR
2020-10-28 00:00:00.000000000,gbp_ils,GBP/ILS,78.1540063336,New Israeli shekel exchange rates.xlsx,EXR
2020-10-29 00:00:00.000000000,gbp_ils,GBP/ILS,78.3919918616,New Israeli shekel exchange rates.xlsx,EXR
